organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-04 07:55:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,50.60,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-06 07:51:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-08 07:47:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-10 07:43:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-12 07:39:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,139.79,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,66.94,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,33.76,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,17.38,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,98.34,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,117.31,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,53.15,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,1.59,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-14 07:36:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,79.85,Call,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-16 07:33:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,41.98,Call,1,confidence:To Be Checked,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-16 07:33:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,4.54,Non-vocal,1,confidence:To Be Checked,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-16 07:33:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,PIWO,Pileated Woodpecker,Aves,1,132.31,Call,1,confidence:To Be Checked,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-18 07:29:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-20 07:26:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-22 07:23:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-24 07:21:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-26 07:18:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-28 07:16:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-05-30 07:13:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-01 07:11:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-03 07:10:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-05 07:08:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-07 07:07:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,5.01,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-07 07:07:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,48.66,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-09 07:06:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-11 07:05:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-13 07:04:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-15 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-17 07:04:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,26.71,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,157.54,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,166.74,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,35.14,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,124.81,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,146.36,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,88.99,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,78.64,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,115.49,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,95.86,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,106.81,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-21 07:04:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-23 07:05:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-27 07:07:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-29 07:08:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-01 07:09:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,85.13,Non-vocal,1,"drumming confidence:To Be Checked

changed dowo to hawo (MV)",true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-01 07:09:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,HAWO,Hairy Woodpecker,Aves,1,112.86,Non-vocal,1,"drumming confidence:To Be Checked

changed dowo to hawo (MV)",true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-01 07:09:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NOFL,Northern Flicker,Aves,1,22.64,Call,1,Changed PIWO to NOFL and song to call (MV),true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-03 07:11:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-05 07:13:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-07 07:15:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NOFL,Northern Flicker,Aves,1,9.20,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-09 07:17:00,-116.084496,52.709812,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-11 07:20:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-13 07:22:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-15 07:25:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-17 07:28:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,67.00,Call,1,Changed tag from downy to Hairy woodpecker (MV) ,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-17 07:28:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,70.44,Call,1,Changed tag from downy to Hairy woodpecker (MV) ,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-17 07:28:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,60.36,Call,1,Changed tag from downy to Hairy woodpecker (MV) ,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-19 07:31:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-21 07:34:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-07-23 07:37:00,-116.084496,52.709812,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-01 10:29:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-03 10:24:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-05 10:19:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-07 10:14:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-09 10:09:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-11 10:04:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-13 09:59:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-15 09:54:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NOFL,Northern Flicker,Aves,1,85.63,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-15 09:54:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NOFL,Northern Flicker,Aves,1,23.18,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-15 09:54:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NOFL,Northern Flicker,Aves,1,63.43,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-15 09:54:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NOFL,Northern Flicker,Aves,1,174.38,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-15 09:54:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NOFL,Northern Flicker,Aves,1,178.44,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-15 09:54:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NOFL,Northern Flicker,Aves,1,14.94,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-15 09:54:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NOFL,Northern Flicker,Aves,1,47.69,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-17 09:49:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-19 09:44:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-21 09:39:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-23 09:34:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-25 09:29:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,172.00,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-25 09:29:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,82.81,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-25 09:29:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,110.71,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-25 09:29:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,57.84,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-25 09:29:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,96.41,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-25 09:29:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,129.20,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-25 09:29:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,147.28,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-27 09:24:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,52.64,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-27 09:24:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,HAWO,Hairy Woodpecker,Aves,1,80.30,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-29 09:19:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,47.18,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-03-31 09:14:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-02 09:09:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-04 09:04:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-06 08:59:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,164.90,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-06 08:59:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,166.63,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-06 08:59:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,8.94,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-06 08:59:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,173.81,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-06 08:59:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,45.56,Non-vocal,1,drumming,true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-08 08:54:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-10 08:49:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-12 08:44:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-14 08:40:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-16 08:35:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-18 08:30:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-20 08:25:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,85.59,Non-vocal,1,"drumming

",true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-20 08:25:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,58.03,Non-vocal,1,"drumming

",true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-20 08:25:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,109.41,Non-vocal,1,"drumming

",true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-20 08:25:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,146.30,Non-vocal,1,"drumming

",true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-20 08:25:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,PIWO,Pileated Woodpecker,Aves,1,25.31,Non-vocal,1,"drumming

",true,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-24 08:16:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-26 08:12:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-28 08:07:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-30 08:03:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,25.56,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-30 08:03:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,106.68,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-30 08:03:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,44.04,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-30 08:03:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,9.50,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-30 08:03:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,69.99,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-04-30 08:03:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,147.18,Non-vocal,1,,true,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-05-02 07:59:00,-116.379936,52.525878,180s None,Transcribed,Justin Zhu,NONE,NONE,,,,,,,,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-05-04 07:55:00,-116.379936,52.525878,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
